mayor,byte_length
Ron Black,4966
Ron Black,4966
Andy Mitchell,4966
Ron Black,4966
Linda Marlene Eales,4966
Andy Mitchell,4966
Ron Black,4966
Linda Marlene Eales,4966
Andy Mitchell,4966
Linda Marlene Eales,4966
Ron Black,4966
Ron Black,4966
Andy Mitchell,4966
Linda Marlene Eales,4966
ABSTAIN,4965
Andy Mitchell,4965
Andy Mitchell,4965
ABSTAIN,4965
Linda Marlene Eales,4965
ABSTAIN,4965
Andy Mitchell,4965
ABSTAIN,4965
Andy Mitchell,4965
Andy Mitchell,4965
Andy Mitchell,4965
Andy Mitchell,4965
Andy Mitchell,4965
Linda Marlene Eales,4965
ABSTAIN,4965
ABSTAIN,4965
Linda Marlene Eales,4965
Ron Black,4965
Andy Mitchell,4965
ABSTAIN,4964
Ron Black,4964
Ron Black,4964
Ron Black,4964
Ron Black,4964
Linda Marlene Eales,4964
Ron Black,4964
Andy Mitchell,4964
Ron Black,4964
ABSTAIN,4964
Andy Mitchell,4964
Linda Marlene Eales,4964
Ron Black,4964
Linda Marlene Eales,4964
Andy Mitchell,4964
Ron Black,4964
Andy Mitchell,4964
Andy Mitchell,4963
ABSTAIN,4963
Andy Mitchell,4963
ABSTAIN,4963
Linda Marlene Eales,4963
Ron Black,4963
Andy Mitchell,4963
Ron Black,4963
Linda Marlene Eales,4963
Ron Black,4963
ABSTAIN,4963
ABSTAIN,4963
ABSTAIN,4963
Andy Mitchell,4963
Andy Mitchell,4963
Andy Mitchell,4963
Ron Black,4963
Ron Black,4962
Linda Marlene Eales,4962
Ron Black,4962
Ron Black,4962
Ron Black,4962
Linda Marlene Eales,4962
Andy Mitchell,4962
Linda Marlene Eales,4962
Ron Black,4962
Ron Black,4962
Andy Mitchell,4962
ABSTAIN,4962
Linda Marlene Eales,4962
Linda Marlene Eales,4962
Linda Marlene Eales,4962
Andy Mitchell,4962
Ron Black,4962
ABSTAIN,4962
Linda Marlene Eales,4962
Linda Marlene Eales,4962
Linda Marlene Eales,4961
Linda Marlene Eales,4961
Ron Black,4961
Ron Black,4961
Ron Black,4961
Andy Mitchell,4961
Ron Black,4961
Linda Marlene Eales,4961
Andy Mitchell,4961
Ron Black,4961
Andy Mitchell,4961
Linda Marlene Eales,4961
Ron Black,4961
Linda Marlene Eales,4961
Ron Black,4961
Andy Mitchell,4960
Ron Black,4960
Andy Mitchell,4960
ABSTAIN,4960
Ron Black,4960
Ron Black,4960
Andy Mitchell,4960
Ron Black,4960
ABSTAIN,4960
Andy Mitchell,4960
Ron Black,4960
ABSTAIN,4960
Ron Black,4960
Ron Black,4960
Linda Marlene Eales,4960
Ron Black,4960
ABSTAIN,4960
Andy Mitchell,4960
ABSTAIN,4960
Andy Mitchell,4960
Andy Mitchell,4960
Linda Marlene Eales,4960
Linda Marlene Eales,4960
Andy Mitchell,4960
Ron Black,4959
Linda Marlene Eales,4959
ABSTAIN,4959
Ron Black,4959
Andy Mitchell,4959
ABSTAIN,4959
Linda Marlene Eales,4959
Linda Marlene Eales,4959
Andy Mitchell,4959
ABSTAIN,4959
ABSTAIN,4959
Ron Black,4959
Linda Marlene Eales,4959
Ron Black,4959
Andy Mitchell,4958
Andy Mitchell,4958
ABSTAIN,4958
Andy Mitchell,4958
Ron Black,4958
Andy Mitchell,4958
ABSTAIN,4958
ABSTAIN,4958
Linda Marlene Eales,4958
Linda Marlene Eales,4958
Andy Mitchell,4958
Linda Marlene Eales,4958
ABSTAIN,4958
Andy Mitchell,4958
Linda Marlene Eales,4958
Ron Black,4958
Andy Mitchell,4957
Andy Mitchell,4957
Andy Mitchell,4957
Andy Mitchell,4957
Ron Black,4957
Linda Marlene Eales,4957
Linda Marlene Eales,4957
Ron Black,4957
Linda Marlene Eales,4957
ABSTAIN,4957
Andy Mitchell,4957
Ron Black,4957
ABSTAIN,4957
Andy Mitchell,4957
Ron Black,4957
Linda Marlene Eales,4957
Andy Mitchell,4957
Linda Marlene Eales,4956
Andy Mitchell,4956
Andy Mitchell,4956
Linda Marlene Eales,4956
Linda Marlene Eales,4956
Linda Marlene Eales,4956
Andy Mitchell,4956
ABSTAIN,4956
ABSTAIN,4956
Linda Marlene Eales,4956
ABSTAIN,4956
ABSTAIN,4956
Ron Black,4956
ABSTAIN,4956
Ron Black,4956
Andy Mitchell,4956
Andy Mitchell,4956
Andy Mitchell,4956
Andy Mitchell,4956
Andy Mitchell,4955
Linda Marlene Eales,4955
ABSTAIN,4955
Linda Marlene Eales,4955
Linda Marlene Eales,4955
Linda Marlene Eales,4955
Andy Mitchell,4955
Andy Mitchell,4955
Linda Marlene Eales,4955
Andy Mitchell,4955
Ron Black,4955
Andy Mitchell,4955
Andy Mitchell,4955
Linda Marlene Eales,4954
Ron Black,4954
Ron Black,4954
Andy Mitchell,4954
Linda Marlene Eales,4954
Andy Mitchell,4954
Ron Black,4954
ABSTAIN,4954
ABSTAIN,4954
ABSTAIN,4954
ABSTAIN,4954
Andy Mitchell,4954
Ron Black,4954
Andy Mitchell,4954
Linda Marlene Eales,4954
Linda Marlene Eales,4953
Andy Mitchell,4953
Andy Mitchell,4953
Ron Black,4953
Linda Marlene Eales,4953
Ron Black,4953
ABSTAIN,4953
Ron Black,4953
Andy Mitchell,4953
Andy Mitchell,4953
Andy Mitchell,4953
Ron Black,4953
Linda Marlene Eales,4953
Ron Black,4953
Linda Marlene Eales,4953
Ron Black,4953
Ron Black,4953
Ron Black,4953
Ron Black,4953
Ron Black,4952
Linda Marlene Eales,4952
ABSTAIN,4952
Andy Mitchell,4952
Ron Black,4952
Ron Black,4952
Linda Marlene Eales,4952
ABSTAIN,4952
Ron Black,4952
Andy Mitchell,4952
Linda Marlene Eales,4952
ABSTAIN,4952
Ron Black,4952
Linda Marlene Eales,4951
Ron Black,4951
ABSTAIN,4951
Linda Marlene Eales,4951
Ron Black,4951
Linda Marlene Eales,4951
Linda Marlene Eales,4951
Ron Black,4951
ABSTAIN,4951
Linda Marlene Eales,4951
Linda Marlene Eales,4951
Ron Black,4951
Ron Black,4951
Ron Black,4951
Linda Marlene Eales,4951
ABSTAIN,4951
Linda Marlene Eales,4951
Linda Marlene Eales,4951
Ron Black,4951
Linda Marlene Eales,4951
Linda Marlene Eales,4951
Andy Mitchell,4951
ABSTAIN,4951
ABSTAIN,4951
Andy Mitchell,4950
Ron Black,4950
Andy Mitchell,4950
Linda Marlene Eales,4950
Andy Mitchell,4950
Ron Black,4950
ABSTAIN,4950
Ron Black,4950
Ron Black,4950
Linda Marlene Eales,4950
ABSTAIN,4950
Andy Mitchell,4950
Linda Marlene Eales,4950
Linda Marlene Eales,4950
Linda Marlene Eales,4950
Ron Black,4950
Linda Marlene Eales,4950
Ron Black,4950
Linda Marlene Eales,4950
ABSTAIN,4949
Andy Mitchell,4949
ABSTAIN,4949
Ron Black,4949
ABSTAIN,4949
Ron Black,4949
Linda Marlene Eales,4949
Ron Black,4949
Linda Marlene Eales,4949
Ron Black,4949
Ron Black,4949
Ron Black,4949
Linda Marlene Eales,4949
ABSTAIN,4949
Linda Marlene Eales,4949
Linda Marlene Eales,4949
ABSTAIN,4949
Ron Black,4949
Ron Black,4948
Linda Marlene Eales,4948
Linda Marlene Eales,4948
Ron Black,4948
Andy Mitchell,4948
Andy Mitchell,4948
Linda Marlene Eales,4948
Ron Black,4948
Linda Marlene Eales,4948
Andy Mitchell,4948
Andy Mitchell,4948
ABSTAIN,4948
Andy Mitchell,4948
ABSTAIN,4947
ABSTAIN,4947
Linda Marlene Eales,4947
Linda Marlene Eales,4947
Andy Mitchell,4947
Linda Marlene Eales,4947
Andy Mitchell,4947
Ron Black,4947
Ron Black,4947
Ron Black,4947
Andy Mitchell,4947
Linda Marlene Eales,4947
Linda Marlene Eales,4947
Ron Black,4947
Ron Black,4947
Linda Marlene Eales,4946
Ron Black,4946
ABSTAIN,4946
ABSTAIN,4946
Linda Marlene Eales,4946
Ron Black,4946
Andy Mitchell,4946
Linda Marlene Eales,4946
Andy Mitchell,4946
ABSTAIN,4946
Ron Black,4946
Ron Black,4946
ABSTAIN,4946
ABSTAIN,4946
ABSTAIN,4946
Linda Marlene Eales,4946
ABSTAIN,4945
Andy Mitchell,4945
Linda Marlene Eales,4945
Andy Mitchell,4945
ABSTAIN,4945
Ron Black,4945
Ron Black,4945
Ron Black,4945
Linda Marlene Eales,4945
Linda Marlene Eales,4945
Ron Black,4945
ABSTAIN,4945
Andy Mitchell,4945
ABSTAIN,4945
Linda Marlene Eales,4945
Andy Mitchell,4945
Andy Mitchell,4945
Linda Marlene Eales,4945
ABSTAIN,4944
ABSTAIN,4944
Ron Black,4944
ABSTAIN,4944
Ron Black,4944
Linda Marlene Eales,4944
Andy Mitchell,4944
Linda Marlene Eales,4944
ABSTAIN,4944
ABSTAIN,4944
Ron Black,4944
Andy Mitchell,4944
ABSTAIN,4944
ABSTAIN,4944
ABSTAIN,4944
Ron Black,4944
Andy Mitchell,4944
ABSTAIN,4944
Andy Mitchell,4944
Ron Black,4944
Ron Black,4944
Andy Mitchell,4944
Ron Black,4944
Linda Marlene Eales,4944
Linda Marlene Eales,4944
Ron Black,4944
ABSTAIN,4944
Andy Mitchell,4943
Andy Mitchell,4943
Linda Marlene Eales,4943
Ron Black,4943
Ron Black,4943
Linda Marlene Eales,4943
ABSTAIN,4943
Ron Black,4943
Ron Black,4943
Andy Mitchell,4943
Andy Mitchell,4943
Ron Black,4943
Ron Black,4943
ABSTAIN,4943
ABSTAIN,4942
Linda Marlene Eales,4942
Ron Black,4942
Andy Mitchell,4942
Andy Mitchell,4942
Ron Black,4942
Andy Mitchell,4942
ABSTAIN,4942
Linda Marlene Eales,4942
Andy Mitchell,4942
Linda Marlene Eales,4942
ABSTAIN,4942
Linda Marlene Eales,4942
Ron Black,4942
Andy Mitchell,4941
Andy Mitchell,4941
ABSTAIN,4941
Ron Black,4941
ABSTAIN,4941
ABSTAIN,4941
Ron Black,4941
Ron Black,4941
Andy Mitchell,4941
Andy Mitchell,4941
Ron Black,4941
Andy Mitchell,4941
Andy Mitchell,4940
Ron Black,4940
Andy Mitchell,4940
Linda Marlene Eales,4940
Andy Mitchell,4940
Linda Marlene Eales,4940
Andy Mitchell,4940
Linda Marlene Eales,4940
Ron Black,4940
Linda Marlene Eales,4940
Ron Black,4940
ABSTAIN,4940
Ron Black,4940
Ron Black,4940
Andy Mitchell,4940
Andy Mitchell,4940
Linda Marlene Eales,4939
Ron Black,4939
Linda Marlene Eales,4939
ABSTAIN,4939
ABSTAIN,4939
ABSTAIN,4939
ABSTAIN,4939
Ron Black,4939
Ron Black,4939
Andy Mitchell,4939
Linda Marlene Eales,4938
ABSTAIN,4938
Andy Mitchell,4938
ABSTAIN,4938
Linda Marlene Eales,4938
Ron Black,4938
Ron Black,4938
ABSTAIN,4938
Andy Mitchell,4938
Andy Mitchell,4938
Linda Marlene Eales,4938
ABSTAIN,4938
Andy Mitchell,4938
Ron Black,4938
Linda Marlene Eales,4938
Linda Marlene Eales,4938
Andy Mitchell,4938
Linda Marlene Eales,4937
Ron Black,4937
ABSTAIN,4937
Linda Marlene Eales,4937
Ron Black,4937
Andy Mitchell,4937
Ron Black,4937
Linda Marlene Eales,4937
Andy Mitchell,4937
Andy Mitchell,4937
ABSTAIN,4936
Andy Mitchell,4936
Linda Marlene Eales,4936
Linda Marlene Eales,4936
Andy Mitchell,4936
Linda Marlene Eales,4936
Andy Mitchell,4936
Ron Black,4936
ABSTAIN,4936
Andy Mitchell,4936
ABSTAIN,4936
Ron Black,4936
Ron Black,4936
Ron Black,4936
Ron Black,4936
Ron Black,4936
Ron Black,4936
Linda Marlene Eales,4936
Linda Marlene Eales,4935
Ron Black,4935
Andy Mitchell,4935
Andy Mitchell,4935
Andy Mitchell,4935
Andy Mitchell,4935
Ron Black,4935
Ron Black,4935
Linda Marlene Eales,4935
ABSTAIN,4935
Ron Black,4935
Ron Black,4935
Ron Black,4935
Linda Marlene Eales,4935
Ron Black,4934
Linda Marlene Eales,4934
Ron Black,4934
Andy Mitchell,4934
Linda Marlene Eales,4934
Ron Black,4934
ABSTAIN,4934
Ron Black,4934
ABSTAIN,4934
ABSTAIN,4934
Linda Marlene Eales,4934
Linda Marlene Eales,4934
Linda Marlene Eales,4934
Ron Black,4934
Ron Black,4934
Andy Mitchell,4934
ABSTAIN,4934
ABSTAIN,4934
Andy Mitchell,4933
Andy Mitchell,4933
ABSTAIN,4933
Andy Mitchell,4933
Ron Black,4933
Andy Mitchell,4933
Ron Black,4933
Andy Mitchell,4933
Ron Black,4933
Linda Marlene Eales,4933
Linda Marlene Eales,4933
Linda Marlene Eales,4933
Ron Black,4933
ABSTAIN,4933
Ron Black,4933
Andy Mitchell,4933
Linda Marlene Eales,4933
Ron Black,4933
ABSTAIN,4932
Andy Mitchell,4932
Ron Black,4932
Linda Marlene Eales,4932
Ron Black,4932
ABSTAIN,4932
ABSTAIN,4932
ABSTAIN,4932
Ron Black,4932
Ron Black,4932
Andy Mitchell,4932
Andy Mitchell,4932
Ron Black,4932
Ron Black,4932
Linda Marlene Eales,4932
Linda Marlene Eales,4932
Andy Mitchell,4932
Ron Black,4932
Linda Marlene Eales,4931
ABSTAIN,4931
Andy Mitchell,4931
ABSTAIN,4931
ABSTAIN,4931
Andy Mitchell,4931
ABSTAIN,4931
Linda Marlene Eales,4931
Ron Black,4931
Andy Mitchell,4931
Linda Marlene Eales,4930
Ron Black,4930
Ron Black,4930
Linda Marlene Eales,4930
ABSTAIN,4930
Andy Mitchell,4930
Linda Marlene Eales,4930
Linda Marlene Eales,4930
Andy Mitchell,4930
Andy Mitchell,4930
Ron Black,4930
Linda Marlene Eales,4930
Andy Mitchell,4930
Ron Black,4930
Ron Black,4930
ABSTAIN,4930
Ron Black,4929
Ron Black,4929
Linda Marlene Eales,4929
Ron Black,4929
Linda Marlene Eales,4929
Ron Black,4929
Linda Marlene Eales,4929
ABSTAIN,4929
Andy Mitchell,4929
Ron Black,4929
Linda Marlene Eales,4929
ABSTAIN,4929
Ron Black,4929
Linda Marlene Eales,4929
Ron Black,4929
Linda Marlene Eales,4929
Ron Black,4929
Ron Black,4929
Ron Black,4928
Andy Mitchell,4928
ABSTAIN,4928
Ron Black,4928
Linda Marlene Eales,4928
Ron Black,4928
Linda Marlene Eales,4928
Linda Marlene Eales,4928
ABSTAIN,4928
Ron Black,4928
Linda Marlene Eales,4928
Ron Black,4928
Andy Mitchell,4928
Linda Marlene Eales,4928
Linda Marlene Eales,4928
Ron Black,4928
ABSTAIN,4928
ABSTAIN,4928
Ron Black,4928
ABSTAIN,4928
Linda Marlene Eales,4928
Ron Black,4928
Linda Marlene Eales,4928
Linda Marlene Eales,4928
ABSTAIN,4927
Andy Mitchell,4927
Andy Mitchell,4927
ABSTAIN,4927
Ron Black,4927
Ron Black,4927
Andy Mitchell,4927
ABSTAIN,4927
Linda Marlene Eales,4927
Linda Marlene Eales,4927
ABSTAIN,4927
Andy Mitchell,4927
Ron Black,4927
Andy Mitchell,4926
ABSTAIN,4926
Andy Mitchell,4926
Andy Mitchell,4926
Andy Mitchell,4926
Linda Marlene Eales,4926
ABSTAIN,4926
Linda Marlene Eales,4926
Andy Mitchell,4926
ABSTAIN,4926
Andy Mitchell,4926
Linda Marlene Eales,4926
Andy Mitchell,4926
Linda Marlene Eales,4926
ABSTAIN,4926
ABSTAIN,4926
Ron Black,4926
Andy Mitchell,4926
Ron Black,4926
Andy Mitchell,4926
Ron Black,4925
Andy Mitchell,4925
Linda Marlene Eales,4925
Linda Marlene Eales,4925
Andy Mitchell,4925
Linda Marlene Eales,4925
Ron Black,4925
Andy Mitchell,4925
Andy Mitchell,4925
Linda Marlene Eales,4925
Andy Mitchell,4925
Andy Mitchell,4925
Andy Mitchell,4925
ABSTAIN,4925
Linda Marlene Eales,4925
ABSTAIN,4925
Linda Marlene Eales,4925
ABSTAIN,4925
Linda Marlene Eales,4925
Linda Marlene Eales,4925
Andy Mitchell,4925
Ron Black,4925
ABSTAIN,4925
Andy Mitchell,4924
Andy Mitchell,4924
Ron Black,4924
Linda Marlene Eales,4924
Ron Black,4924
Linda Marlene Eales,4924
Ron Black,4924
ABSTAIN,4924
Andy Mitchell,4924
Linda Marlene Eales,4924
ABSTAIN,4924
Andy Mitchell,4924
ABSTAIN,4924
ABSTAIN,4924
Linda Marlene Eales,4923
Ron Black,4923
ABSTAIN,4923
Linda Marlene Eales,4923
Linda Marlene Eales,4923
Ron Black,4923
Linda Marlene Eales,4923
Linda Marlene Eales,4923
Ron Black,4923
ABSTAIN,4923
ABSTAIN,4923
Andy Mitchell,4923
Linda Marlene Eales,4923
ABSTAIN,4923
Ron Black,4923
Linda Marlene Eales,4923
ABSTAIN,4923
Ron Black,4923
ABSTAIN,4923
Andy Mitchell,4922
Linda Marlene Eales,4922
ABSTAIN,4922
ABSTAIN,4922
ABSTAIN,4922
Andy Mitchell,4922
Andy Mitchell,4922
Linda Marlene Eales,4922
Linda Marlene Eales,4922
Linda Marlene Eales,4921
ABSTAIN,4921
Andy Mitchell,4921
Andy Mitchell,4921
Ron Black,4921
Linda Marlene Eales,4921
Ron Black,4921
Linda Marlene Eales,4921
Andy Mitchell,4921
Ron Black,4921
Ron Black,4920
Ron Black,4920
ABSTAIN,4920
Linda Marlene Eales,4920
Ron Black,4920
Linda Marlene Eales,4920
Ron Black,4920
ABSTAIN,4920
ABSTAIN,4920
Ron Black,4920
Ron Black,4920
Andy Mitchell,4920
ABSTAIN,4920
Ron Black,4920
Linda Marlene Eales,4920
Linda Marlene Eales,4920
Ron Black,4919
Ron Black,4919
Linda Marlene Eales,4919
Ron Black,4919
ABSTAIN,4919
Andy Mitchell,4919
Andy Mitchell,4919
Andy Mitchell,4919
Andy Mitchell,4919
ABSTAIN,4919
Linda Marlene Eales,4919
Andy Mitchell,4919
Ron Black,4918
Linda Marlene Eales,4918
Andy Mitchell,4918
ABSTAIN,4918
Ron Black,4918
Linda Marlene Eales,4918
Ron Black,4918
Ron Black,4918
ABSTAIN,4918
Andy Mitchell,4918
ABSTAIN,4918
ABSTAIN,4918
ABSTAIN,4917
Andy Mitchell,4917
Ron Black,4917
Linda Marlene Eales,4917
ABSTAIN,4917
ABSTAIN,4917
Andy Mitchell,4917
Ron Black,4917
Andy Mitchell,4917
Ron Black,4917
Linda Marlene Eales,4917
Andy Mitchell,4917
Linda Marlene Eales,4917
Andy Mitchell,4917
Andy Mitchell,4917
ABSTAIN,4917
Ron Black,4916
Ron Black,4916
Andy Mitchell,4916
Andy Mitchell,4916
Linda Marlene Eales,4916
Linda Marlene Eales,4916
Linda Marlene Eales,4916
Linda Marlene Eales,4916
Ron Black,4916
ABSTAIN,4916
Ron Black,4916
Andy Mitchell,4916
Andy Mitchell,4916
Linda Marlene Eales,4916
ABSTAIN,4916
Ron Black,4916
Andy Mitchell,4916
Andy Mitchell,4916
ABSTAIN,4915
Linda Marlene Eales,4915
Ron Black,4915
Linda Marlene Eales,4915
Ron Black,4915
Andy Mitchell,4915
Ron Black,4915
Andy Mitchell,4915
ABSTAIN,4915
Linda Marlene Eales,4915
ABSTAIN,4915
Ron Black,4915
Andy Mitchell,4915
Linda Marlene Eales,4915
Andy Mitchell,4915
Andy Mitchell,4915
Andy Mitchell,4915
Ron Black,4915
ABSTAIN,4914
ABSTAIN,4914
Linda Marlene Eales,4914
ABSTAIN,4914
Andy Mitchell,4914
Andy Mitchell,4914
Andy Mitchell,4914
Linda Marlene Eales,4914
Andy Mitchell,4914
Andy Mitchell,4914
Ron Black,4914
ABSTAIN,4914
Andy Mitchell,4914
Andy Mitchell,4914
Andy Mitchell,4914
ABSTAIN,4914
Linda Marlene Eales,4914
Ron Black,4914
Linda Marlene Eales,4914
ABSTAIN,4914
Andy Mitchell,4914
Linda Marlene Eales,4914
Ron Black,4914
Andy Mitchell,4914
Andy Mitchell,4914
Linda Marlene Eales,4914
Andy Mitchell,4914
Linda Marlene Eales,4913
Linda Marlene Eales,4913
Andy Mitchell,4913
ABSTAIN,4913
Linda Marlene Eales,4913
ABSTAIN,4913
ABSTAIN,4913
Ron Black,4913
ABSTAIN,4913
ABSTAIN,4913
Andy Mitchell,4913
ABSTAIN,4913
Ron Black,4913
Andy Mitchell,4913
ABSTAIN,4913
Andy Mitchell,4913
Ron Black,4913
Ron Black,4913
ABSTAIN,4913
ABSTAIN,4913
Linda Marlene Eales,4913
ABSTAIN,4913
Ron Black,4913
Linda Marlene Eales,4913
Ron Black,4913
ABSTAIN,4912
ABSTAIN,4912
ABSTAIN,4912
Andy Mitchell,4912
Linda Marlene Eales,4912
Andy Mitchell,4912
ABSTAIN,4912
Linda Marlene Eales,4912
Ron Black,4912
Linda Marlene Eales,4912
Andy Mitchell,4912
ABSTAIN,4912
Linda Marlene Eales,4912
Ron Black,4912
Andy Mitchell,4912
Ron Black,4912
Ron Black,4912
Andy Mitchell,4912
Linda Marlene Eales,4912
Ron Black,4912
Linda Marlene Eales,4912
Ron Black,4912
Andy Mitchell,4911
Andy Mitchell,4911
ABSTAIN,4911
Andy Mitchell,4911
Linda Marlene Eales,4911
Ron Black,4911
Andy Mitchell,4911
Ron Black,4911
Ron Black,4911
Linda Marlene Eales,4911
Ron Black,4911
Linda Marlene Eales,4911
Andy Mitchell,4911
Linda Marlene Eales,4911
ABSTAIN,4910
Andy Mitchell,4910
Andy Mitchell,4910
Linda Marlene Eales,4910
ABSTAIN,4910
ABSTAIN,4910
Andy Mitchell,4910
Andy Mitchell,4910
Andy Mitchell,4910
Andy Mitchell,4910
ABSTAIN,4910
ABSTAIN,4909
Ron Black,4909
Linda Marlene Eales,4909
Ron Black,4909
Linda Marlene Eales,4909
Ron Black,4909
Ron Black,4909
Linda Marlene Eales,4909
Andy Mitchell,4909
ABSTAIN,4909
ABSTAIN,4908
Linda Marlene Eales,4908
Andy Mitchell,4908
ABSTAIN,4908
Ron Black,4908
ABSTAIN,4908
Linda Marlene Eales,4908
Andy Mitchell,4908
ABSTAIN,4908
ABSTAIN,4908
Andy Mitchell,4908
ABSTAIN,4908
Linda Marlene Eales,4908
ABSTAIN,4908
ABSTAIN,4908
Linda Marlene Eales,4908
Ron Black,4908
ABSTAIN,4908
Ron Black,4907
ABSTAIN,4907
Ron Black,4907
Ron Black,4907
Andy Mitchell,4907
ABSTAIN,4907
Linda Marlene Eales,4907
Ron Black,4907
ABSTAIN,4907
Ron Black,4907
Linda Marlene Eales,4907
Linda Marlene Eales,4907
Ron Black,4907
Ron Black,4907
Ron Black,4907
Andy Mitchell,4907
ABSTAIN,4907
Ron Black,4907
Linda Marlene Eales,4907
ABSTAIN,4907
Linda Marlene Eales,4907
ABSTAIN,4907
Ron Black,4906
Ron Black,4906
Andy Mitchell,4906
Linda Marlene Eales,4906
Andy Mitchell,4906
Andy Mitchell,4906
ABSTAIN,4906
ABSTAIN,4906
Andy Mitchell,4906
ABSTAIN,4906
Ron Black,4906
Andy Mitchell,4906
ABSTAIN,4906
ABSTAIN,4906
Andy Mitchell,4905
Linda Marlene Eales,4905
Ron Black,4905
Linda Marlene Eales,4905
Linda Marlene Eales,4905
Linda Marlene Eales,4905
Ron Black,4905
ABSTAIN,4905
ABSTAIN,4905
Ron Black,4905
Linda Marlene Eales,4905
Andy Mitchell,4905
Ron Black,4905
Linda Marlene Eales,4905
Ron Black,4905
Ron Black,4904
Andy Mitchell,4904
Linda Marlene Eales,4904
Ron Black,4904
ABSTAIN,4904
Andy Mitchell,4904
Ron Black,4904
Andy Mitchell,4904
Ron Black,4904
ABSTAIN,4904
Ron Black,4904
Ron Black,4904
Ron Black,4904
Andy Mitchell,4904
Andy Mitchell,4904
ABSTAIN,4904
Linda Marlene Eales,4903
Andy Mitchell,4903
Andy Mitchell,4903
Ron Black,4903
Ron Black,4903
Andy Mitchell,4903
Andy Mitchell,4903
Ron Black,4903
Linda Marlene Eales,4903
Linda Marlene Eales,4903
Ron Black,4903
Andy Mitchell,4903
Andy Mitchell,4903
Ron Black,4903
Andy Mitchell,4903
Andy Mitchell,4903
Linda Marlene Eales,4903
ABSTAIN,4903
Linda Marlene Eales,4902
ABSTAIN,4902
Ron Black,4902
Andy Mitchell,4902
Andy Mitchell,4902
ABSTAIN,4902
Ron Black,4902
Linda Marlene Eales,4901
ABSTAIN,4901
Ron Black,4901
Ron Black,4901
ABSTAIN,4901
Andy Mitchell,4901
Andy Mitchell,4901
Ron Black,4901
Linda Marlene Eales,4901
Andy Mitchell,4901
Ron Black,4901
Andy Mitchell,4901
Linda Marlene Eales,4901
ABSTAIN,4901
ABSTAIN,4901
Ron Black,4901
Linda Marlene Eales,4901
Ron Black,4901
Ron Black,4901
Ron Black,4901
ABSTAIN,4901
Ron Black,4901
Andy Mitchell,4901
Ron Black,4901
ABSTAIN,4901
Linda Marlene Eales,4901
Ron Black,4901
Andy Mitchell,4901
Andy Mitchell,4901
Ron Black,4900
ABSTAIN,4900
Linda Marlene Eales,4900
ABSTAIN,4900
Ron Black,4900
Linda Marlene Eales,4900
Andy Mitchell,4900
Ron Black,4900
Linda Marlene Eales,4900
Ron Black,4900
Linda Marlene Eales,4900
Ron Black,4900
Ron Black,4900
Andy Mitchell,4900
ABSTAIN,4900
Andy Mitchell,4900
Linda Marlene Eales,4900
Andy Mitchell,4899
Andy Mitchell,4899
ABSTAIN,4899
Andy Mitchell,4899
Ron Black,4899
Linda Marlene Eales,4899
Andy Mitchell,4899
ABSTAIN,4899
Linda Marlene Eales,4899
Ron Black,4899
Andy Mitchell,4899
Linda Marlene Eales,4899
ABSTAIN,4899
Ron Black,4899
Andy Mitchell,4899
Andy Mitchell,4899
Andy Mitchell,4899
ABSTAIN,4899
Linda Marlene Eales,4899
Andy Mitchell,4899
ABSTAIN,4899
Ron Black,4899
Andy Mitchell,4899
Andy Mitchell,4899
Andy Mitchell,4898
Andy Mitchell,4898
Linda Marlene Eales,4898
Linda Marlene Eales,4898
Ron Black,4898
Linda Marlene Eales,4898
ABSTAIN,4898
Andy Mitchell,4898
Linda Marlene Eales,4898
Ron Black,4898
Linda Marlene Eales,4898
Linda Marlene Eales,4898
Linda Marlene Eales,4898
ABSTAIN,4898
