mayor,byte_length
Linda Marlene Eales,4836
OTHER,3537
Andy Mitchell,3531
Ron Black,4714
OTHER,4722
Ron Black,4646
Linda Marlene Eales,3489
Ron Black,3557
OTHER,4631
Andy Mitchell,4304
Andy Mitchell,4121
Ron Black,4161
Ron Black,4107
Andy Mitchell,3675
OTHER,4484
OTHER,4246
OTHER,3420
Ron Black,5195
Linda Marlene Eales,5056
Ron Black,5170
Ron Black,3646
Andy Mitchell,3396
OTHER,3984
OTHER,4613
Ron Black,4743
OTHER,3346
Linda Marlene Eales,3905
Andy Mitchell,3488
Linda Marlene Eales,5277
Ron Black,4434
Andy Mitchell,3610
OTHER,4722
Andy Mitchell,4237
OTHER,3721
OTHER,4149
Ron Black,4207
Andy Mitchell,4935
Linda Marlene Eales,4980
Linda Marlene Eales,4084
Linda Marlene Eales,3499
Ron Black,3344
Linda Marlene Eales,3425
Ron Black,4926
Linda Marlene Eales,4869
Linda Marlene Eales,3975
Ron Black,4022
Andy Mitchell,5058
Andy Mitchell,4558
Ron Black,5126
Andy Mitchell,4526
Ron Black,4041
Ron Black,4024
OTHER,4293
Andy Mitchell,4370
Ron Black,3595
OTHER,4054
OTHER,3660
OTHER,5010
Ron Black,3597
Ron Black,3355
Andy Mitchell,5069
Ron Black,4893
Andy Mitchell,3635
Linda Marlene Eales,4163
Linda Marlene Eales,3721
OTHER,4103
OTHER,4366
Andy Mitchell,4551
Linda Marlene Eales,5255
Ron Black,4065
Linda Marlene Eales,4045
OTHER,3552
Linda Marlene Eales,4180
Andy Mitchell,4819
OTHER,4613
Andy Mitchell,4612
Linda Marlene Eales,5108
OTHER,4062
Andy Mitchell,3939
OTHER,4439
Ron Black,3353
Linda Marlene Eales,4881
Ron Black,4925
Andy Mitchell,4285
Linda Marlene Eales,3731
Linda Marlene Eales,4954
Andy Mitchell,4591
Linda Marlene Eales,4461
Andy Mitchell,5326
OTHER,5053
Linda Marlene Eales,4340
OTHER,4931
OTHER,4805
Linda Marlene Eales,3573
OTHER,3437
Linda Marlene Eales,3535
OTHER,3829
OTHER,4431
Linda Marlene Eales,3623
Linda Marlene Eales,5292
OTHER,3720
OTHER,4863
Andy Mitchell,4935
Andy Mitchell,4897
OTHER,3764
Linda Marlene Eales,4933
Ron Black,4334
Linda Marlene Eales,4262
Linda Marlene Eales,4986
Linda Marlene Eales,3973
Linda Marlene Eales,5333
OTHER,3846
Linda Marlene Eales,5265
Ron Black,3752
OTHER,3909
Ron Black,4752
Andy Mitchell,4101
Ron Black,4874
Linda Marlene Eales,4309
Andy Mitchell,3557
Ron Black,4311
OTHER,3423
Linda Marlene Eales,4171
Ron Black,3414
Ron Black,3706
Linda Marlene Eales,4761
Ron Black,4680
Andy Mitchell,4466
Linda Marlene Eales,4260
Ron Black,4447
Andy Mitchell,3919
Linda Marlene Eales,3823
Ron Black,4353
Andy Mitchell,3977
Linda Marlene Eales,3415
OTHER,3538
Andy Mitchell,3862
Andy Mitchell,4168
Ron Black,3938
Andy Mitchell,4356
OTHER,4698
Ron Black,3618
Ron Black,4980
Ron Black,3697
Linda Marlene Eales,3424
Andy Mitchell,5242
Ron Black,3624
OTHER,3898
Ron Black,5298
Andy Mitchell,4477
Andy Mitchell,3453
OTHER,3598
Linda Marlene Eales,3989
OTHER,3924
Andy Mitchell,4143
Ron Black,5036
Ron Black,3842
Andy Mitchell,5092
Linda Marlene Eales,4071
OTHER,3829
OTHER,3568
Andy Mitchell,4771
Andy Mitchell,4437
Ron Black,3582
Linda Marlene Eales,5191
Ron Black,3916
Andy Mitchell,3422
Linda Marlene Eales,4630
OTHER,4054
OTHER,5128
Andy Mitchell,4820
Linda Marlene Eales,4590
OTHER,4692
OTHER,4542
Andy Mitchell,3358
Linda Marlene Eales,4035
OTHER,4986
Ron Black,4541
OTHER,5031
Ron Black,4520
Linda Marlene Eales,3562
OTHER,4902
Linda Marlene Eales,5259
Linda Marlene Eales,4443
Ron Black,3414
Andy Mitchell,4637
Andy Mitchell,4289
Ron Black,3876
OTHER,3675
Andy Mitchell,4055
Ron Black,4159
OTHER,4558
Ron Black,4011
Andy Mitchell,3536
Ron Black,4775
OTHER,4379
Andy Mitchell,4288
Andy Mitchell,4682
OTHER,3924
OTHER,3777
Linda Marlene Eales,3720
Ron Black,5138
OTHER,3507
OTHER,4046
Andy Mitchell,3902
OTHER,4893
Ron Black,4913
Linda Marlene Eales,4268
Andy Mitchell,5336
OTHER,4892
Ron Black,3798
Linda Marlene Eales,3927
OTHER,4029
Ron Black,4654
Andy Mitchell,3829
Linda Marlene Eales,5301
OTHER,3373
Linda Marlene Eales,3720
Andy Mitchell,4781
OTHER,4977
Ron Black,3362
Linda Marlene Eales,4630
Andy Mitchell,5032
Ron Black,3476
Andy Mitchell,3872
Ron Black,5146
Ron Black,4262
Ron Black,4053
Andy Mitchell,3670
Linda Marlene Eales,4782
Linda Marlene Eales,5351
Andy Mitchell,3697
OTHER,3502
Linda Marlene Eales,4501
OTHER,3339
Ron Black,3634
Andy Mitchell,4851
OTHER,4890
Ron Black,3910
Ron Black,4374
Andy Mitchell,5316
Ron Black,4907
OTHER,4491
OTHER,4111
Linda Marlene Eales,4623
Ron Black,3928
Andy Mitchell,3380
Andy Mitchell,4350
Andy Mitchell,4871
Ron Black,4183
Linda Marlene Eales,4940
OTHER,4064
Linda Marlene Eales,4629
Linda Marlene Eales,3741
OTHER,3888
Ron Black,4294
Ron Black,4969
Linda Marlene Eales,4219
OTHER,5228
Linda Marlene Eales,4453
Ron Black,3703
OTHER,5014
Ron Black,3928
Linda Marlene Eales,4963
Andy Mitchell,4263
Ron Black,4069
Ron Black,5027
Andy Mitchell,4073
Linda Marlene Eales,4502
Andy Mitchell,4821
Linda Marlene Eales,4854
Ron Black,4358
Ron Black,3408
OTHER,3775
Ron Black,5181
Linda Marlene Eales,5263
Ron Black,4442
OTHER,4698
Andy Mitchell,4149
Andy Mitchell,3474
Linda Marlene Eales,3771
Linda Marlene Eales,4270
OTHER,5291
Ron Black,4509
Ron Black,4623
Ron Black,4270
Andy Mitchell,4452
Andy Mitchell,3831
Linda Marlene Eales,5206
Linda Marlene Eales,3485
OTHER,5153
Andy Mitchell,3818
Linda Marlene Eales,5173
Linda Marlene Eales,4940
Linda Marlene Eales,4220
OTHER,4092
Linda Marlene Eales,4860
Ron Black,4025
Linda Marlene Eales,5180
Andy Mitchell,3758
Andy Mitchell,5050
Andy Mitchell,3780
Ron Black,5268
Linda Marlene Eales,3702
Ron Black,3750
OTHER,4473
Ron Black,3445
Linda Marlene Eales,3374
Linda Marlene Eales,4890
Andy Mitchell,5077
OTHER,3963
Andy Mitchell,3479
Linda Marlene Eales,4308
Ron Black,4515
Ron Black,3694
OTHER,3831
OTHER,4253
Andy Mitchell,5194
Ron Black,5326
Linda Marlene Eales,5059
Linda Marlene Eales,4052
Ron Black,5311
Andy Mitchell,3648
Andy Mitchell,3892
OTHER,4128
Linda Marlene Eales,4127
Ron Black,4165
Ron Black,4577
Ron Black,3969
Linda Marlene Eales,4376
OTHER,4055
Andy Mitchell,4686
Andy Mitchell,4779
Linda Marlene Eales,4170
Ron Black,4724
OTHER,4374
Ron Black,4472
Andy Mitchell,3394
OTHER,4753
Ron Black,3893
Andy Mitchell,3778
Andy Mitchell,3971
OTHER,4692
Linda Marlene Eales,4423
Andy Mitchell,4399
OTHER,3448
Andy Mitchell,3871
Ron Black,4223
Andy Mitchell,5247
Linda Marlene Eales,3681
Andy Mitchell,4643
Linda Marlene Eales,5320
Linda Marlene Eales,4803
Linda Marlene Eales,3386
Ron Black,4157
Linda Marlene Eales,4050
Linda Marlene Eales,5156
Ron Black,4762
Andy Mitchell,4923
Ron Black,3450
Andy Mitchell,5270
OTHER,3684
OTHER,4370
Andy Mitchell,4003
Andy Mitchell,3614
Linda Marlene Eales,5307
Linda Marlene Eales,4361
Linda Marlene Eales,3532
Linda Marlene Eales,3379
Andy Mitchell,3532
Andy Mitchell,4949
OTHER,3922
Andy Mitchell,5291
Ron Black,3457
Ron Black,3753
Ron Black,5272
OTHER,4331
Ron Black,4574
OTHER,3900
OTHER,3645
Andy Mitchell,3958
OTHER,5040
OTHER,4627
Ron Black,4520
Andy Mitchell,4318
OTHER,4311
Ron Black,3959
Andy Mitchell,4121
OTHER,4337
Linda Marlene Eales,5003
Andy Mitchell,4166
OTHER,3408
Linda Marlene Eales,3492
Linda Marlene Eales,3944
Ron Black,4414
OTHER,3987
Ron Black,4777
Linda Marlene Eales,3895
Ron Black,4425
Linda Marlene Eales,3662
Ron Black,5337
OTHER,3956
Linda Marlene Eales,4323
Linda Marlene Eales,3553
Linda Marlene Eales,5238
Ron Black,4359
Andy Mitchell,4731
Ron Black,3859
Linda Marlene Eales,3718
Linda Marlene Eales,4654
Linda Marlene Eales,4549
Ron Black,4209
OTHER,3759
Andy Mitchell,3592
Ron Black,3395
Linda Marlene Eales,3967
Linda Marlene Eales,3442
OTHER,4927
Andy Mitchell,4912
OTHER,4897
OTHER,4874
Ron Black,3368
Ron Black,4126
OTHER,3915
OTHER,4390
Andy Mitchell,4154
OTHER,3954
Linda Marlene Eales,5326
Linda Marlene Eales,4631
Andy Mitchell,3652
Linda Marlene Eales,4289
OTHER,3722
Ron Black,5277
Linda Marlene Eales,3914
OTHER,3333
Linda Marlene Eales,4316
OTHER,4028
Andy Mitchell,3402
OTHER,4480
Andy Mitchell,4442
OTHER,4299
Andy Mitchell,4903
Andy Mitchell,4376
Andy Mitchell,4394
Andy Mitchell,3657
Linda Marlene Eales,4535
OTHER,3644
Linda Marlene Eales,3370
Ron Black,3720
Andy Mitchell,4327
Ron Black,3853
OTHER,5192
OTHER,4503
Linda Marlene Eales,4292
Linda Marlene Eales,4126
Ron Black,4488
Linda Marlene Eales,4141
Ron Black,4068
OTHER,4624
Ron Black,4194
OTHER,4285
Andy Mitchell,5204
Ron Black,5036
Linda Marlene Eales,3918
OTHER,4394
Andy Mitchell,3518
Ron Black,4987
Ron Black,5181
Andy Mitchell,3414
Linda Marlene Eales,3842
Andy Mitchell,4981
Andy Mitchell,3384
OTHER,4509
Andy Mitchell,3569
Ron Black,4827
Ron Black,4041
Andy Mitchell,4765
Andy Mitchell,4890
Ron Black,3712
Ron Black,3637
Linda Marlene Eales,4309
OTHER,3456
OTHER,4829
Ron Black,4545
Linda Marlene Eales,4949
Ron Black,4187
Andy Mitchell,5031
Ron Black,4660
Linda Marlene Eales,3567
OTHER,3910
OTHER,4428
Andy Mitchell,5323
OTHER,4386
OTHER,4239
Andy Mitchell,4704
OTHER,4406
Andy Mitchell,3945
Andy Mitchell,4279
OTHER,5140
Andy Mitchell,3887
Andy Mitchell,4571
OTHER,3487
Andy Mitchell,3471
Linda Marlene Eales,4697
Andy Mitchell,3582
OTHER,5016
OTHER,4725
Linda Marlene Eales,4452
Andy Mitchell,4682
Linda Marlene Eales,3858
Ron Black,3390
Linda Marlene Eales,5266
Andy Mitchell,3546
OTHER,5081
Andy Mitchell,3656
Andy Mitchell,4250
OTHER,3475
OTHER,3372
OTHER,4731
OTHER,5063
Ron Black,4025
Andy Mitchell,4028
Linda Marlene Eales,4336
Andy Mitchell,3816
Linda Marlene Eales,4791
Linda Marlene Eales,4929
Ron Black,4755
OTHER,5093
Ron Black,4048
OTHER,4261
OTHER,4443
Linda Marlene Eales,3529
Ron Black,3751
Andy Mitchell,3985
Linda Marlene Eales,3979
OTHER,4790
Andy Mitchell,3435
Andy Mitchell,5215
Andy Mitchell,4775
Linda Marlene Eales,4512
Andy Mitchell,3588
Ron Black,3857
Andy Mitchell,4646
Andy Mitchell,4987
Linda Marlene Eales,4675
OTHER,4933
Andy Mitchell,3931
Linda Marlene Eales,3671
Linda Marlene Eales,4797
Ron Black,5229
Linda Marlene Eales,3353
OTHER,4350
OTHER,5081
Andy Mitchell,4222
OTHER,3369
Linda Marlene Eales,3568
Andy Mitchell,3523
Andy Mitchell,4446
OTHER,5060
Andy Mitchell,4819
Ron Black,4337
OTHER,5277
Andy Mitchell,3695
Linda Marlene Eales,4500
OTHER,3407
Linda Marlene Eales,4825
Linda Marlene Eales,5160
OTHER,4953
Linda Marlene Eales,5207
Ron Black,4099
Ron Black,4398
Andy Mitchell,3956
Ron Black,4983
Linda Marlene Eales,5137
Ron Black,5283
Linda Marlene Eales,4388
Linda Marlene Eales,4975
Ron Black,4272
Andy Mitchell,4904
OTHER,4110
Linda Marlene Eales,4675
OTHER,3484
Linda Marlene Eales,5174
Ron Black,4101
Linda Marlene Eales,3975
Linda Marlene Eales,4859
Linda Marlene Eales,3383
Andy Mitchell,4202
Linda Marlene Eales,4014
OTHER,4327
Linda Marlene Eales,4633
Andy Mitchell,4775
Andy Mitchell,3711
Ron Black,4058
Ron Black,4068
Andy Mitchell,4276
Ron Black,4984
Ron Black,5030
Ron Black,4572
Linda Marlene Eales,3488
Linda Marlene Eales,3370
Ron Black,5151
Andy Mitchell,3440
Linda Marlene Eales,5065
OTHER,4937
Ron Black,4707
Ron Black,4859
Ron Black,3504
Ron Black,4281
OTHER,3985
OTHER,4885
Ron Black,4500
Andy Mitchell,5163
Ron Black,5260
Linda Marlene Eales,3857
OTHER,3853
Ron Black,4822
Ron Black,4301
OTHER,3890
Andy Mitchell,4932
Andy Mitchell,5162
Linda Marlene Eales,4656
OTHER,4714
OTHER,5026
Ron Black,3710
Andy Mitchell,4504
Andy Mitchell,4018
Andy Mitchell,4635
OTHER,3805
Ron Black,3459
Ron Black,4387
Andy Mitchell,5067
OTHER,4529
Ron Black,3588
Linda Marlene Eales,4505
Linda Marlene Eales,4253
Linda Marlene Eales,4109
OTHER,4259
Andy Mitchell,4545
Linda Marlene Eales,5089
Ron Black,5153
Ron Black,4731
Ron Black,4471
Andy Mitchell,5208
Andy Mitchell,4871
Linda Marlene Eales,5079
Linda Marlene Eales,4974
OTHER,4029
Ron Black,4716
OTHER,4953
Andy Mitchell,5158
OTHER,4716
OTHER,4700
OTHER,3810
Andy Mitchell,4270
Ron Black,3798
Andy Mitchell,3694
Linda Marlene Eales,3634
Linda Marlene Eales,4719
Linda Marlene Eales,5279
Ron Black,4601
OTHER,4228
Ron Black,4952
Andy Mitchell,5298
Ron Black,3509
Linda Marlene Eales,3852
OTHER,3664
Linda Marlene Eales,4512
Ron Black,4372
Andy Mitchell,4679
OTHER,4777
OTHER,4896
Andy Mitchell,3354
Andy Mitchell,3988
Andy Mitchell,3958
Andy Mitchell,3544
OTHER,4845
Linda Marlene Eales,5348
OTHER,4394
Andy Mitchell,4524
Andy Mitchell,5168
Linda Marlene Eales,4492
Ron Black,5003
OTHER,5146
Ron Black,4066
Andy Mitchell,4299
Andy Mitchell,3578
Ron Black,5239
Ron Black,3561
OTHER,3518
OTHER,5170
Ron Black,3980
Andy Mitchell,4757
OTHER,3668
Linda Marlene Eales,4016
Linda Marlene Eales,3605
Linda Marlene Eales,5276
Linda Marlene Eales,4193
Andy Mitchell,3619
Ron Black,3392
OTHER,5326
Linda Marlene Eales,4014
Ron Black,5210
Linda Marlene Eales,4127
Andy Mitchell,4830
OTHER,4151
Andy Mitchell,3394
OTHER,5170
OTHER,4723
OTHER,4907
OTHER,4267
Andy Mitchell,4352
Linda Marlene Eales,3601
Ron Black,4175
Ron Black,5134
OTHER,4441
OTHER,5262
OTHER,4992
Ron Black,4863
Ron Black,4284
Linda Marlene Eales,3701
OTHER,4855
Linda Marlene Eales,5084
Ron Black,4021
Andy Mitchell,4929
Andy Mitchell,3527
Linda Marlene Eales,4627
Andy Mitchell,4073
Linda Marlene Eales,4040
OTHER,5285
Andy Mitchell,4460
Linda Marlene Eales,4748
Linda Marlene Eales,3769
Ron Black,3991
OTHER,4820
OTHER,4638
Linda Marlene Eales,4738
Andy Mitchell,4761
Linda Marlene Eales,5070
Linda Marlene Eales,4063
Ron Black,5320
Ron Black,3742
Ron Black,4479
Ron Black,4383
Ron Black,4646
Andy Mitchell,4321
Linda Marlene Eales,3405
Ron Black,4924
Linda Marlene Eales,5178
OTHER,5050
OTHER,4783
OTHER,4549
OTHER,5038
Andy Mitchell,3872
OTHER,4226
Linda Marlene Eales,5111
Andy Mitchell,3643
Andy Mitchell,5117
Andy Mitchell,4798
Andy Mitchell,4992
OTHER,3422
Linda Marlene Eales,3473
Linda Marlene Eales,4601
Linda Marlene Eales,3944
OTHER,3692
Ron Black,5114
Linda Marlene Eales,5251
Ron Black,5189
Andy Mitchell,3664
Andy Mitchell,4786
OTHER,3784
Andy Mitchell,4704
OTHER,5159
Linda Marlene Eales,5013
Ron Black,4596
Andy Mitchell,3587
OTHER,3991
Linda Marlene Eales,3800
Linda Marlene Eales,4412
Andy Mitchell,3523
Andy Mitchell,4855
Linda Marlene Eales,4984
Linda Marlene Eales,3542
OTHER,3760
Andy Mitchell,4331
Ron Black,3427
Ron Black,4219
Linda Marlene Eales,4583
Ron Black,3984
Andy Mitchell,5011
Linda Marlene Eales,4390
Andy Mitchell,5084
Ron Black,3668
OTHER,3692
OTHER,3835
Ron Black,4703
Linda Marlene Eales,4528
Andy Mitchell,4526
OTHER,4278
OTHER,4531
Ron Black,5158
Linda Marlene Eales,4986
Linda Marlene Eales,3935
Linda Marlene Eales,4740
OTHER,4366
Ron Black,4008
OTHER,4998
Andy Mitchell,3385
Linda Marlene Eales,4304
Ron Black,3507
OTHER,3755
Andy Mitchell,3384
Andy Mitchell,4553
Ron Black,4881
Andy Mitchell,4402
OTHER,3597
Andy Mitchell,4556
Andy Mitchell,5091
OTHER,4569
Ron Black,3705
OTHER,3836
Andy Mitchell,5020
Linda Marlene Eales,3811
Andy Mitchell,5123
Andy Mitchell,5314
Ron Black,3998
Andy Mitchell,5145
Ron Black,4824
Ron Black,4721
OTHER,5063
Ron Black,5271
OTHER,5235
Linda Marlene Eales,4930
OTHER,5176
OTHER,3509
Linda Marlene Eales,4200
Linda Marlene Eales,5102
OTHER,4372
OTHER,4287
Ron Black,3359
Ron Black,4538
Linda Marlene Eales,3758
OTHER,3770
Ron Black,4183
Ron Black,3354
OTHER,4497
OTHER,4254
Andy Mitchell,5078
Ron Black,5164
Ron Black,5127
OTHER,4587
Linda Marlene Eales,3427
Andy Mitchell,4083
Linda Marlene Eales,4048
Linda Marlene Eales,4950
Linda Marlene Eales,4318
OTHER,4554
OTHER,5304
Ron Black,4777
OTHER,3519
OTHER,3552
OTHER,4994
Linda Marlene Eales,4355
OTHER,4511
Ron Black,4096
Andy Mitchell,4236
OTHER,4721
Ron Black,4067
OTHER,5200
Andy Mitchell,4904
Andy Mitchell,4993
OTHER,3570
Linda Marlene Eales,3945
Linda Marlene Eales,4596
Ron Black,4740
Andy Mitchell,4701
Andy Mitchell,5093
Ron Black,4430
Ron Black,3963
Ron Black,5319
Linda Marlene Eales,4207
OTHER,4776
Linda Marlene Eales,4633
Andy Mitchell,3783
Linda Marlene Eales,3813
Andy Mitchell,4727
Ron Black,5189
Ron Black,5026
Linda Marlene Eales,4802
Andy Mitchell,3977
Andy Mitchell,3796
OTHER,4670
Ron Black,4316
OTHER,4386
Linda Marlene Eales,5143
Ron Black,5122
Linda Marlene Eales,4184
Ron Black,3751
Ron Black,4717
OTHER,5247
OTHER,5026
Ron Black,3628
Ron Black,4884
Linda Marlene Eales,4735
OTHER,3483
Andy Mitchell,4349
Andy Mitchell,4800
Andy Mitchell,4580
Andy Mitchell,3592
Ron Black,4382
Ron Black,3734
Ron Black,3711
Andy Mitchell,4806
OTHER,4017
Ron Black,3562
OTHER,3676
Ron Black,4989
Andy Mitchell,3377
Andy Mitchell,4305
Andy Mitchell,4808
OTHER,3491
Linda Marlene Eales,3454
OTHER,5217
OTHER,5009
Linda Marlene Eales,4594
Andy Mitchell,4025
Linda Marlene Eales,3578
Ron Black,3402
Ron Black,3395
Andy Mitchell,3899
Andy Mitchell,4451
Ron Black,4184
OTHER,4785
Ron Black,4944
Linda Marlene Eales,5073
OTHER,3635
Andy Mitchell,3725
OTHER,3831
Andy Mitchell,3638
Linda Marlene Eales,4362
Andy Mitchell,4455
Ron Black,4652
Ron Black,5059
Andy Mitchell,4493
Ron Black,4276
Linda Marlene Eales,3653
Linda Marlene Eales,5186
Linda Marlene Eales,4743
Ron Black,4297
Linda Marlene Eales,3477
Ron Black,3891
Linda Marlene Eales,4136
Ron Black,3557
Linda Marlene Eales,3693
Andy Mitchell,4801
Andy Mitchell,4250
Ron Black,3552
OTHER,4198
Linda Marlene Eales,3682
Andy Mitchell,3676
Andy Mitchell,4569
Linda Marlene Eales,4496
OTHER,3939
Linda Marlene Eales,4371
Ron Black,5111
Linda Marlene Eales,4408
Ron Black,4225
Linda Marlene Eales,4934
Ron Black,3987
OTHER,4291
Ron Black,3424
Andy Mitchell,5324
Linda Marlene Eales,4303
Linda Marlene Eales,4998
Linda Marlene Eales,3435
Linda Marlene Eales,4260
Andy Mitchell,4918
Linda Marlene Eales,3568
Andy Mitchell,4306
Linda Marlene Eales,4320
Linda Marlene Eales,5186
Andy Mitchell,3743
OTHER,4654
Linda Marlene Eales,5252
OTHER,5196
Linda Marlene Eales,3757
Ron Black,3473
Linda Marlene Eales,4408
Ron Black,3844
Linda Marlene Eales,4372
Linda Marlene Eales,5116
Linda Marlene Eales,4551
Andy Mitchell,5281
Linda Marlene Eales,3649
OTHER,4370
Ron Black,3815
Linda Marlene Eales,4772
Ron Black,3505
Ron Black,3784
OTHER,5322
OTHER,3618
Linda Marlene Eales,5191
Andy Mitchell,4079
Ron Black,4332
Linda Marlene Eales,3589
OTHER,4613
OTHER,3833
Ron Black,4522
Andy Mitchell,4340
Linda Marlene Eales,5287
Ron Black,4779
Linda Marlene Eales,4837
Linda Marlene Eales,3832
Ron Black,5071
Ron Black,3804
OTHER,3494
Andy Mitchell,3648
Andy Mitchell,4064
OTHER,4345
Ron Black,3495
Andy Mitchell,3678
OTHER,4180
Ron Black,5333
Linda Marlene Eales,3785
OTHER,4408
Ron Black,5223
Linda Marlene Eales,5065
Andy Mitchell,3839
OTHER,4975
Andy Mitchell,3516
Linda Marlene Eales,3495
Andy Mitchell,3421
Linda Marlene Eales,4618
Linda Marlene Eales,4593
OTHER,4020
Linda Marlene Eales,4620
Ron Black,3824
Ron Black,5197
Andy Mitchell,5205
Ron Black,5010
Ron Black,3599
Linda Marlene Eales,4144
OTHER,3443
Ron Black,5211
OTHER,4429
Ron Black,4343
Andy Mitchell,4517
Ron Black,3352
Andy Mitchell,5034
OTHER,4718
OTHER,4382
Ron Black,4758
Ron Black,3946
OTHER,3809
Ron Black,3442
Andy Mitchell,3652
OTHER,3498
Ron Black,4208
OTHER,4064
Andy Mitchell,5241
OTHER,4481
Andy Mitchell,4442
Andy Mitchell,3827
Linda Marlene Eales,4078
Ron Black,4640
Linda Marlene Eales,5282
Ron Black,4122
Linda Marlene Eales,4375
Ron Black,4856
Ron Black,4327
Ron Black,5155
Linda Marlene Eales,4654
Linda Marlene Eales,4039
OTHER,3585
Andy Mitchell,4815
Andy Mitchell,4329
OTHER,5150
OTHER,3602
Andy Mitchell,5292
Ron Black,3615
Ron Black,3961
OTHER,5184
Linda Marlene Eales,4469
Andy Mitchell,3675
OTHER,3551
OTHER,4707
OTHER,4092
Ron Black,4809
Linda Marlene Eales,4557
Linda Marlene Eales,4358
OTHER,4221
Ron Black,4334
Andy Mitchell,3470
OTHER,3465
OTHER,3575
Linda Marlene Eales,4161
Ron Black,3348
Linda Marlene Eales,3569
OTHER,4857
Linda Marlene Eales,3654
Ron Black,4123
Ron Black,4307
OTHER,4390
Linda Marlene Eales,4042
Linda Marlene Eales,5124
Ron Black,3972
Andy Mitchell,4996
Ron Black,4768
Andy Mitchell,4491
OTHER,4090
Ron Black,4738
Ron Black,4658
Ron Black,4184
OTHER,3457
Andy Mitchell,3574
Linda Marlene Eales,3430
OTHER,4140
Andy Mitchell,4702
OTHER,3751
OTHER,3436
Linda Marlene Eales,4496
Linda Marlene Eales,3813
Linda Marlene Eales,5012
Ron Black,4294
Ron Black,5334
Ron Black,4660
Andy Mitchell,3525
Andy Mitchell,3478
Linda Marlene Eales,3956
Linda Marlene Eales,3881
Linda Marlene Eales,3810
Ron Black,5092
Andy Mitchell,4787
Andy Mitchell,3408
Andy Mitchell,4352
Andy Mitchell,4164
Linda Marlene Eales,3564
OTHER,3685
Ron Black,4454
OTHER,4864
Andy Mitchell,4213
OTHER,3517
Andy Mitchell,4904
OTHER,5159
Andy Mitchell,4640
Ron Black,4998
Ron Black,4863
Ron Black,3986
OTHER,4218
Linda Marlene Eales,4459
Andy Mitchell,3497
Linda Marlene Eales,5077
Andy Mitchell,3697
Andy Mitchell,4172
Ron Black,4295
Ron Black,3797
OTHER,3417
OTHER,3944
Ron Black,3727
Andy Mitchell,5168
OTHER,4706
Linda Marlene Eales,5001
OTHER,4633
Andy Mitchell,3626
Ron Black,3649
OTHER,3703
OTHER,3891
Andy Mitchell,3775
Andy Mitchell,4524
Ron Black,4721
Linda Marlene Eales,4606
OTHER,3864
Linda Marlene Eales,4665
OTHER,3351
Linda Marlene Eales,3495
OTHER,5046
Ron Black,4503
Ron Black,4787
Ron Black,3944
OTHER,4877
Linda Marlene Eales,4931
Linda Marlene Eales,3682
Linda Marlene Eales,3642
Andy Mitchell,4282
Linda Marlene Eales,5304
Ron Black,3771
Linda Marlene Eales,5098
Linda Marlene Eales,4932
Andy Mitchell,3573
Linda Marlene Eales,3859
Ron Black,4931
Andy Mitchell,3672
OTHER,4314
Linda Marlene Eales,5311
Ron Black,5260
Linda Marlene Eales,3810
OTHER,4108
OTHER,4584
Linda Marlene Eales,5136
Andy Mitchell,5173
Andy Mitchell,5024
Linda Marlene Eales,4765
Linda Marlene Eales,4298
Linda Marlene Eales,4594
Linda Marlene Eales,5101
Andy Mitchell,4171
OTHER,3838
Ron Black,4439
OTHER,4656
Linda Marlene Eales,3410
OTHER,4022
Ron Black,3702
Ron Black,3542
Linda Marlene Eales,4771
Andy Mitchell,4360
OTHER,4568
Ron Black,5292
Andy Mitchell,4948
Andy Mitchell,4361
Andy Mitchell,4944
OTHER,5188
OTHER,4952
Linda Marlene Eales,5332
Ron Black,3797
Andy Mitchell,3599
Linda Marlene Eales,4964
Linda Marlene Eales,3623
OTHER,3485
OTHER,4762
Andy Mitchell,5332
OTHER,4965
OTHER,4554
Linda Marlene Eales,4885
Linda Marlene Eales,5028
Linda Marlene Eales,4500
Ron Black,5183
Ron Black,4744
Andy Mitchell,3729
Ron Black,4144
OTHER,5261
Andy Mitchell,4254
Andy Mitchell,4456
Ron Black,5290
Ron Black,5052
Ron Black,3662
Linda Marlene Eales,4423
Linda Marlene Eales,5157
Linda Marlene Eales,5169
Ron Black,3628
Linda Marlene Eales,5269
OTHER,5054
Ron Black,4474
Linda Marlene Eales,3924
Andy Mitchell,4396
Andy Mitchell,4553
OTHER,4858
Andy Mitchell,4916
OTHER,3868
Andy Mitchell,4571
Linda Marlene Eales,5026
Andy Mitchell,4416
Andy Mitchell,4173
Linda Marlene Eales,5348
Ron Black,4458
OTHER,4948
Ron Black,5238
OTHER,3907
Linda Marlene Eales,3836
Ron Black,4429
Ron Black,5300
OTHER,5149
Andy Mitchell,3855
OTHER,3347
Linda Marlene Eales,3476
Linda Marlene Eales,5141
Ron Black,5083
Ron Black,3758
Linda Marlene Eales,3571
Ron Black,4889
Linda Marlene Eales,5151
Ron Black,5205
Ron Black,4551
OTHER,3817
Andy Mitchell,3611
Ron Black,3894
Linda Marlene Eales,4691
OTHER,4598
Ron Black,5069
Linda Marlene Eales,3498
Linda Marlene Eales,4704
Linda Marlene Eales,4063
Ron Black,4941
OTHER,3632
Ron Black,3391
Ron Black,4063
OTHER,3989
Linda Marlene Eales,5150
Andy Mitchell,4496
Andy Mitchell,4269
Ron Black,4340
